outboundFlightId,DepartureDateTime,ArrivalDateTime,Airline,FlightNumber,DepartureAirport,ArrivalAirport,TotalPriceAllPassengers,TotalPriceOnePassenger,BaseFare,TaxSurcharge,CurrencyCode,ProductClass,Deeplink,ResultSet
BRUFAO20230826HV9011,2023-08-26T17:05:00,2023-08-26T19:00:00,HV,9011,BRU,FAO,49.0,49.0,11.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUFAO20230827HV9007,2023-08-27T07:30:00,2023-08-27T09:25:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=27&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUFAO20230828HV9007,2023-08-28T15:40:00,2023-08-28T17:35:00,HV,9007,BRU,FAO,54.0,54.0,16.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUFAO20230829HV9007,2023-08-29T07:30:00,2023-08-29T09:25:00,HV,9007,BRU,FAO,44.0,44.0,6.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUFAO20230829HV9007,2023-08-29T07:30:00,2023-08-29T09:25:00,HV,9007,BRU,FAO,44.0,44.0,6.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230831HV9007,2023-08-31T16:45:00,2023-08-31T18:40:00,HV,9007,BRU,FAO,109.0,109.0,71.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=31&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230901HV9007,2023-09-01T07:15:00,2023-09-01T09:10:00,HV,9007,BRU,FAO,122.0,122.0,84.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230903HV9007,2023-09-03T07:25:00,2023-09-03T09:20:00,HV,9007,BRU,FAO,122.0,122.0,84.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230904HV9007,2023-09-04T15:40:00,2023-09-04T17:35:00,HV,9007,BRU,FAO,109.0,109.0,71.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230905HV9007,2023-09-05T07:30:00,2023-09-05T09:25:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=5&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230907HV9007,2023-09-07T16:45:00,2023-09-07T18:40:00,HV,9007,BRU,FAO,135.0,135.0,97.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230908HV9007,2023-09-08T07:15:00,2023-09-08T09:10:00,HV,9007,BRU,FAO,97.0,97.0,59.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230910HV9007,2023-09-10T07:25:00,2023-09-10T09:20:00,HV,9007,BRU,FAO,97.0,97.0,59.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=10&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230911HV9007,2023-09-11T15:40:00,2023-09-11T17:35:00,HV,9007,BRU,FAO,122.0,122.0,84.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230912HV9007,2023-09-12T07:30:00,2023-09-12T09:25:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230914HV9007,2023-09-14T16:45:00,2023-09-14T18:40:00,HV,9007,BRU,FAO,122.0,122.0,84.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230915HV9007,2023-09-15T07:15:00,2023-09-15T09:10:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230917HV9007,2023-09-17T07:25:00,2023-09-17T09:20:00,HV,9007,BRU,FAO,97.0,97.0,59.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=17&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230918HV9007,2023-09-18T15:40:00,2023-09-18T17:35:00,HV,9007,BRU,FAO,78.0,78.0,40.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230919HV9007,2023-09-19T07:30:00,2023-09-19T09:25:00,HV,9007,BRU,FAO,68.0,68.0,30.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230921HV9007,2023-09-21T16:45:00,2023-09-21T18:40:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230922HV9007,2023-09-22T07:15:00,2023-09-22T09:10:00,HV,9007,BRU,FAO,78.0,78.0,40.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230924HV9007,2023-09-24T07:25:00,2023-09-24T09:20:00,HV,9007,BRU,FAO,87.0,87.0,49.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=24&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230925HV9007,2023-09-25T15:40:00,2023-09-25T17:35:00,HV,9007,BRU,FAO,78.0,78.0,40.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230926HV9007,2023-09-26T07:30:00,2023-09-26T09:25:00,HV,9007,BRU,FAO,49.0,49.0,11.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUFAO20230928HV9007,2023-09-28T16:45:00,2023-09-28T18:40:00,HV,9007,BRU,FAO,61.0,61.0,23.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230401HV9003,2023-04-01T16:35:00,2023-04-01T19:05:00,HV,9003,BRU,ALC,199.0,199.0,161.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230402HV9003,2023-04-02T17:25:00,2023-04-02T19:55:00,HV,9003,BRU,ALC,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230404HV9003,2023-04-04T17:25:00,2023-04-04T19:55:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230405HV9003,2023-04-05T16:05:00,2023-04-05T18:35:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230406HV9003,2023-04-06T06:50:00,2023-04-06T09:15:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230407HV9121,2023-04-07T16:45:00,2023-04-07T19:10:00,HV,9121,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230408HV9003,2023-04-08T16:35:00,2023-04-08T19:05:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230409HV9003,2023-04-09T17:25:00,2023-04-09T19:55:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230411HV9003,2023-04-11T17:25:00,2023-04-11T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230412HV9003,2023-04-12T16:05:00,2023-04-12T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230413HV9003,2023-04-13T06:50:00,2023-04-13T09:15:00,HV,9003,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230414HV9121,2023-04-14T16:45:00,2023-04-14T19:10:00,HV,9121,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230415HV9003,2023-04-15T16:35:00,2023-04-15T19:05:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230416HV9003,2023-04-16T17:25:00,2023-04-16T19:55:00,HV,9003,BRU,ALC,65.0,65.0,27.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230418HV9003,2023-04-18T17:25:00,2023-04-18T19:55:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230419HV9003,2023-04-19T16:05:00,2023-04-19T18:35:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230420HV9003,2023-04-20T06:50:00,2023-04-20T09:15:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230422HV9003,2023-04-22T16:20:00,2023-04-22T18:50:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230423HV9003,2023-04-23T17:25:00,2023-04-23T19:55:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230425HV9003,2023-04-25T17:25:00,2023-04-25T19:55:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230426HV9003,2023-04-26T16:05:00,2023-04-26T18:35:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230427HV9003,2023-04-27T06:50:00,2023-04-27T09:15:00,HV,9003,BRU,ALC,199.0,199.0,161.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230429HV9003,2023-04-29T16:20:00,2023-04-29T18:50:00,HV,9003,BRU,ALC,234.0,234.0,196.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230430HV9003,2023-04-30T17:25:00,2023-04-30T19:55:00,HV,9003,BRU,ALC,217.0,217.0,179.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 24}
BRUALC20230502HV9003,2023-05-02T17:25:00,2023-05-02T19:55:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230503HV9003,2023-05-03T16:05:00,2023-05-03T18:35:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230504HV9003,2023-05-04T06:50:00,2023-05-04T09:15:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230506HV9003,2023-05-06T16:20:00,2023-05-06T18:50:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230507HV9003,2023-05-07T17:25:00,2023-05-07T19:55:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230509HV9003,2023-05-09T17:25:00,2023-05-09T19:55:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230510HV9003,2023-05-10T16:05:00,2023-05-10T18:35:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230511HV9003,2023-05-11T06:50:00,2023-05-11T09:15:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230513HV9003,2023-05-13T16:20:00,2023-05-13T18:50:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230514HV9003,2023-05-14T17:25:00,2023-05-14T19:55:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230516HV9003,2023-05-16T17:25:00,2023-05-16T19:55:00,HV,9003,BRU,ALC,199.0,199.0,161.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230517HV9003,2023-05-17T16:05:00,2023-05-17T18:35:00,HV,9003,BRU,ALC,256.0,256.0,218.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230518HV9003,2023-05-18T06:50:00,2023-05-18T09:15:00,HV,9003,BRU,ALC,234.0,234.0,196.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230520HV9003,2023-05-20T16:20:00,2023-05-20T18:50:00,HV,9003,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230521HV9003,2023-05-21T17:25:00,2023-05-21T19:55:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230523HV9003,2023-05-23T17:25:00,2023-05-23T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230524HV9003,2023-05-24T16:05:00,2023-05-24T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230525HV9003,2023-05-25T06:50:00,2023-05-25T09:15:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230527HV9003,2023-05-27T16:20:00,2023-05-27T18:50:00,HV,9003,BRU,ALC,152.0,152.0,114.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230528HV9003,2023-05-28T17:25:00,2023-05-28T19:55:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230530HV9003,2023-05-30T17:25:00,2023-05-30T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230531HV9003,2023-05-31T16:05:00,2023-05-31T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230531HV9003,2023-05-31T16:05:00,2023-05-31T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230601HV9003,2023-06-01T06:50:00,2023-06-01T09:15:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230603HV9003,2023-06-03T16:20:00,2023-06-03T18:50:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230604HV9003,2023-06-04T17:25:00,2023-06-04T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230606HV9003,2023-06-06T17:25:00,2023-06-06T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230607HV9003,2023-06-07T16:05:00,2023-06-07T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230608HV9003,2023-06-08T06:50:00,2023-06-08T09:15:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230610HV9003,2023-06-10T16:20:00,2023-06-10T18:50:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230611HV9003,2023-06-11T17:25:00,2023-06-11T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230613HV9003,2023-06-13T17:25:00,2023-06-13T19:55:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
