date_data_recieved,departDate,arrivalDate,flightNumber,productId,depTime,arrivalTime,departAirportCode,arrivalAirportCode,journeyType,totalNumberOfStops,journeyDuration,arrivalAirportName,departAirportName,availableSeats,carrierCode,carrierName,totalPrice
2023-03-29,2023-06-24,2023-06-24,2341,eJyMkt+K4jAYxV9FPm+/zORf6zR3RrQuFrvUFmcRkTbGpTtdO7S6MIh59iWrsOPd3J7z4+TkJBcoQcFytcBpkWGukSFFit8LTJfT9fgHjpMET1393u/6srE9rqcagzAAhArUZgM6KzCbp8gpF4SGhMucScUCRemDFt21XCMXkuGMIWIyW8eIsN0iGFCbC1Rt+1Yff06asu9BwYwBwrF/ezJeSA8r2/2pjQUFyezuHMrO6rKv+0m7vxnr+JO1sk2zsB+ggLpk5gbuVTiPOB4w6hx1zLnXO/+rPXdH+3HDfXcacjnIte870FmRzdNH8n94rp2n3MA5nRWOhs9cPvuIwb8xXDZPH0S/hnP3tK7af75rd27s8vy7sp2vETAK1y2CR7gynAp2iBjZs0AQySkjpRElsdwEohIHHkUj9V52p/pUt0diJR2F+9IQIcMRkbZiJHoJKyJDsx9FdmQqEwGCBXUBPY7jcTz1vyHd6XG8+7acwBXhAAqy6apI8uFXTh/eHl0QHinGlaCKB0/0JRouV4uhzgriV7z+DQAA//8+K61b,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,229.99
2023-03-29,2023-06-24,2023-06-24,2371,eJyMkl+L2kAUxb+KXF/v7M6/JM28GdFYDE4xI24RkWQcS7pWl0QLizifvcwqdH3b13N+nJycuReoQMGsnOJoMUeTIUOKFH8sUM9Gy8FPHBQFntrmrdt01d51uBxlGMURINSgVivQpcH5RCOnXBAaEy4Nk0pQRemDlir5oZkMuUgYjhkiFuNljgjrNYIFtbpAfTy+Nodfw33VdaBgzADh0L0+2SDoXenav411oKAY351d1bqs6ppueNzejGX+ySrdfj9176CA+mLse/5F+IB4HjHqPfXM+5c7//t4bg/u/YaH7jTmsmey0LenSzOf6Efyf7jJfKB8z3tdGk/jZy6fQ0TvYww/n+gHMazh/T2trbef/7U9793s/Kd2bagRMQrXNUJAqLKcCrZLGdmySBDJKSOVFRVx3EaiFjuepol6q9pTc2qOB+IkTeJtZYmQcUKkqxlJv8U1kbHdJqlLbG1TQHCgLpAN8nyQj8I16E02yDffZ0O4IuxAwXxULgrT/8rX+7dHF4SnivFwCDx6omnSn5XTvi4NCSte/wUAAP//d3Wtiw==,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,229.99
2023-03-29,2023-06-25,2023-06-25,2365,eJyMkt+K4jAYxV9FPm+/zORPk3ZyZ0XjYrCLVpxFRNoal+64dmh1YRDz7EtGYce7vT3nx8nJSS5QgIbZYoqj5RzzFBlSpPh9idlstBr8wIG1eGrr927bFQfX4WqUolQSEErQ6zVYY3A+yZBTLghVhMuccR1JTemDFmvxqeUpcqEkjhki2vHKIMJmg1CBXl+gbJq3+vhzeCi6DjSMGSAcu7enKgjZfuHaP3XlQIMd35190bq06Opu2Oxuxsp8sRbucJi6D9BAvR37nn8VPiCeS0a9p555/3rnfzXn9ug+bnjoThWXvTwNfXvWmPkkeyT/heepD5TveW+N8VQ9c/kcInqfY/j5JHsQwxre39Pacvf1ru354Gbn36VrQw3JKFw3CAGhuoxZIvkuJpSKhEQvsSIl31ESKbev4kSVURXp96I91ae6ORLJK+qSQBbSkUhRRl6SXUJELEoRx4KxkgOCA32BdGDMwIzCb8i26cBsv82GcEXYg4b5aLG0ef9/Tu/fHl0Q/qIZ14JqwZ+SWPVni2nfGkPCite/AQAA//9pqKvh,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,229.99
2023-03-29,2023-06-25,2023-06-25,2341,eJyMkl2L4jwcxb+K/L39ZyYvTVtzZ0Trg8U+1BZnEZG+xKU7XTu0ujCI+exLVmHHu70958fJyUmuUICC9WaF8zzFTCNDihT/zzFZz7fTbziNYzz3zcdwGIrWDLida5S+BIQS1G4HOs0xXSbIKReE+oTLjHmKSUXpkzZ5aJlGLjyGC4aI8WIbIcJ+j1CB2l2h7Lr35vR91hbDAAoWDBBOw/tL5YTkuDH9r6YyoCBePJxj0RtdDM0w6+q7sY2+WBvTtivzCQqojRd2ZN+EdYjlklFrqWXWvj34H92lP5nPO+66U5/LUaZd35FO83SZPJN/wzNtHWVH1uo0t9R/5fLVRYz+jGHTZfIkujWsfaT1Zf31rv2lNevLz9L0roZkFG57BIdQVQYslLwOCKUiJN4k8EnJa0o83xyrIPRLr/LUR9Gfm3PTnYjkFTWhIwtpiOdTRiZhHRIRiFIEgWCs5IBgQF1BT6NoGs3db0gOehod/lvP4IZwBAXpfJPH2fhfTh/fH10QPlGMK0GV4C+h8MbrzWqs05y4FW+/AwAA//+RF6wD,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,229.99
2023-03-29,2023-06-27,2023-06-27,2341,eJyMkl+L4jAUxb+KXF9vZm6S/pu8GXXqolipLc4iIm2NS3dcO7S6MIj57EtGYd23fT3nx8nJSS5QgIL5corjPMVMI0dCwkWOyXy8GnzHwWyGp7b+6LZdcTAdrsYa/cAHhBLUeg06zTGdJChISEYBE2FGgSJSRI8a53ct0yikx/GVI+JitIoRYbNBqECtL1A2zXt9/DE8FF0HCl45IBy796fKCcl+adrfdWVAwWJ0d/ZFa3TR1d2w2d2MVfxgLc3hMDWfoIDsYmR79k1ah1jhc7KWLLf27c7/bM7t0XzecNedAhH2Mu369nSap5PkX/JveKato2zPWp3mloJnET67iN7XGDadJI/i1xrW3tPacvd41/Z8MPPzr9K0robPCa4bBIcIVYY88sUuZEQyYt5LGLBS7Ih5gdlXYRSUXuWpj6I91ae6OTJfVGQiRxa+YV5AnL1Eu4jJUJYyDCXnpQAEA+oCehDHg3jsfkOy1YN4+20+hCvCHhSk42U+y/r/c3r/9uiSiRfFhZKkpHiKpNefL6d9nebMrXj9EwAA//94XKvz,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,379.99
2023-03-29,2023-06-27,2023-06-27,2371,eJyMkl+L4jAUxb+KXF9vZm4S23TyZkXr4p8uNuIsItLWuHTHtUOrC4OYz75kFHZ829dzfpycnOQCOWiYZxMcLhdoYuRISPh9iel8uOr/wP50iqemem+3bX6wLa6GMQZhAAgF6PUa0szgYpyiICEZhUwow6Um0kQPWqT5p2ZiFFJxHHFEnI1WCSJsNggl6PUFirp+q44/B4e8bUHDiAPCsX17Kr2Q7jPb/KlKCxpmo7uzzxsb523VDurdzVglX6zMHg4T+wEayM1GruNepfOIEwEn58hx517v/K/63Bztxw333SkUqmNi37eTZmYxTh/Jf+Emdp5yHefSzDgKn4V69hGdzzHcYpw+iH4N5+5pTbH7etfmfLDz8+/CNr5GwAmuGwSPkC4UjwKxU4xIRqz3okJWiB2xXmj3pYrColf29HvenKpTVR9ZIEqykSfzwLJeSJy9RLuISSULqZTkvBCAYEFfIO4nST8Z+t+QbuN+sv02H8AVYQ8aFsNsOTXd/zm9e3t0ycSL5kJL0lI8Rao7zybdNDPMj3j9GwAA//8f46wF,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,259.99
2023-03-29,2023-06-29,2023-06-29,2365,eJyMkVGL4j4Uxb+KXF9vZm4Sm7Z5s6MT/1jaP1pxFhFpa1y64+rQ6sIg5rMvGYV13/b1nB8nJ+deoAQN2XyK48UMiwQ5EhL+v8A8Gy+H33CYpnhqm49u05V72+FynGCgAkCoQK9WkBqDs0mOgoRkpJiIC1KaSBM9apy0DLxWJCikCvCVI2I2WhpEWK8RatCrC1TH43tz+P6yL7sONLxyQDh070+1F/Ld3La/mtr6xqO7sytbm5Rd070ctzdjaR6sud3vp/YTNJDLRq7n3qTziBMBJ+fIcefe7vyP47k92M8b7ruTEnGvSHzfXmrMbJL/Tf4JLxLnKddzLjXGkXoW8bOP6H2N4WaT/FH8WsO5e1pbbR//2p73Njv/rGzrawSc4LpG8AjXVcijQGxDRiQjNohDxSqxJTZQdleHkaoG9UB/lO2pOTXHAwtETTbyZBlYNlDEWRxtIyZDWckwlJxXAhAs6AskQ2OGZuwnzDfJ0Gz+y17girADDbPxfJEW/X95vX87umQi1lxoSVqKpyhU/Ww+7afGML/i9XcAAAD//2DEq9w=,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,279.99
2023-03-29,2023-06-30,2023-06-30,2341,eJyMkl+L4jAUxb+KXF9vZm6S/pu8GXXqolipLc4iIm2NS3dcO7S6MIj57EtGYd23fT3nx8nJSS5QgIL5corjPMVMI0dCwkWOyXy8GnzHwWyGp7b+6LZdcTAdrsYa/cAHhBLUeg06zTGdJChISEYBk5RRoIgU0aPG+V3LNArpcXzliLgYrWJE2GwQKlDrC5RN814ffwwPRdeBglcOCMfu/alyQrJfmvZ3XRlQsBjdnX3RGl10dTdsdjdjFT9YS3M4TM0nKCC7GNmefZPWIVb4nKwly619u/M/m3N7NJ833HWnQFIv065vT6d5Okn+Jf+GZ9o6yvas1WluKXiW9Owiel9j2HSSPIpfa1h7T2vL3eNd2/PBzM+/StO6Gj4nuG4QHMJVGfLIF7uQEcmIeS9hwEqxI+YFZl+FUVB6lac+ivZUn+rmyHxRkYkcWfiGeQFx9hLtIiZDWcowlJyXAhAMqAvoQRwP4rH7DclWD+Ltt/kQrgh7UJCOl/ks6//P6f3bo0smXhQXSpKS4imSXn++nPZ1mjO34vVPAAAA//9Ja6vU,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,379.99
2023-03-29,2023-07-01,2023-07-01,2341,eJyMklGL4jAUhf+KXF9vZm6S1tS8GXHqoti1tjiLiLQ1Lt1xdWh1YRDz25eswo5v83rOx8nJSS5QgIbZYoKjPMXMIEdCwu85JrPRcvADB9Mpnpr6vd20xd62uBwZDHshIJSgVyswaY7pOEFBQjJSjHjGA81DTfSg9e9aZlDIgOMLR8S5WcaIsF4jVKBXFyiPx7f68HO4L9oWNLxwQDi0b0+VF5LdwjZ/6sqChrm5O7uisaZo63Z43N6MZfzJWtj9fmI/QAO5uXEd9yqdR5wIOTlHjjv3eud/Hc/NwX7ccN+dFPFOZnzfjknzdJw8kv/DM+M85TrOmTR3pJ6JP/uIzr8xXDpOHkS/hnP3tKbcfr5rc97b2fl3aRtfI+QE1zWCR6QuFY9CsVWMSEYs6KseK8WWWNCzu0pFvTKoAv1eNKf6VB8PLBQV2ciTRWhZ0CPO+tE2YlLJUiolOS8FIFjQFzCDOB7EI/8bko0ZxJtvsyFcEXagIR0t8mnW/crp3dujSyb6mgstSUvxFMmgO1tMuibNmV/x+jcAAP//dX+r8g==,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,419.99
2023-03-29,2023-07-01,2023-07-01,2371,eJyMklGL4jAUhf+KXF9vZm6S1tS82UHropjFRpxFRNoal+64OrS6MIj57UtGYce3fT3n4/T05F6gAA2zfILDxRxtihwJCb8v0MyGy8EPHEyneGrq93bTFnvX4nKYYtyLAaEEvVqByS3OxwYFCclIMeKWR1qSJnrQ+jr61GyKQiqOI46IZrTMEGG9RqhAry5QHo9v9eHny75oW9Aw4oBwaN+eqiCYXe6aP3XlQIMZ3Z1d0bi0aOv25bi9Gcvsi5W7/X7iPkADeTPyHf8qfUC8iDl5T557/3rnfx3PzcF93PDQnRTxjk1D347J7XxsHsl/4Tb1gfId701uPaln4s8hovM5hp+PzYMY1vD+ntaU26//2pz3bnb+Xbom1Ig5wXWNEBCuS8WTWGwVI5IJi/qqx0qxJRb13K5SSa+Mqki/F82pPtXHA4tFRS4JZBE7FvWIs36yTZhUspRKSc5LAQgO9AXSQZYNsmG4BrNJB9nm2+wFrgg70DAf5oup7f7P17u3R5dM9DUX4RCkeEpUd5ZPuia3LIx4/RsAAP//FK+r/Q==,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,339.99
2023-03-29,2023-07-02,2023-07-02,2365,eJyMkV+L2kAUxb+KXF/v7M6/OMm8GXXHYkiKRtwiIkmclHStLokWFnE+e5lV6PrW13N+nDlz7gUK0JAuZjhZzjGPkSFFit+XmKWT1fAHDpMET23z3m27Ym87XE1iDAYBIJSg12tIjMH5NENOuSBUEcpzxrUMNKUPmtLiU8tj5GIQ4AtDxHS8Moiw2SBUoNcXKI/Ht+bwc7Qvug40vDBAOHRvT5UXsnph2z9NZX3j8d2pi9bGRdd0o+PuZqzMF2th9/uZ/QAN1KVj13OvwnnE8YBR56hjzr3e+V/Hc3uwHzfcd6eK8l4e+769xJj5NHsk/4XnsfOU6zmXGOOoeqb82Uf0Psdw82n2IPo1nLunteXu61/b896m59+lbX2NgFG4bhA8QnUtw6iSihFWVYpISWtS2oElg4EKyl0lC8oq/V60p+bUHA9kJ8K6DqOKSMF3RIbKkjCqGQlUySKprFBlBAgW9AXioTFDM/ETZtt4aLbf0hFcEWrQMJ8slkne/5/X+7ejC8IjzbgWVEv6FErRTxezfmIM8Ste/wYAAP//XCSt6w==,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,279.99
2023-03-29,2023-07-02,2023-07-02,2341,eJyMkVGL4jAUhf+KXF9vZpI0NW3ejDp1UdqltjiLiLQ1Xbrj2qHVhUHMb1+yCju+zes5Hycn516gAAXxaoGzPMVMI0OKFL/nmMSz9fgHjpdLPHXNe7/ri4PpcT3T6I98QChBbTag0xzTeYKcco9QSSjPmFDMV5Q+aOFdyzRyTzB8YYgYT9cRImy3CBWozQXKtn1rjj8nh6LvQcELA4Rj//ZUOSGpV6b701TGNZ7enbrojC76pp+0+5uxjj5ZK3M4LMwHKKA2ntqBffWsQyz3GbWWWmbt653/1Z67o/m44a47lZQPMu36DnSap/PkkfwfnmnrKDuwVqe5pfKZ8mcXMfg3hk3nyYPo1rD2ntaV+89/7c4HE59/l6ZzNXxG4bpFcAhTtQjCSkhGWFVJIgStSWlGhoxG0i/3lSgoq9R70Z2aU9Meyd4L6joIKyI8vicikIYEYc2IL0sWCmk8WYaAYEBdQI+jaBzN3ITJTo+j3bd4AleEGhSks1W+zIZfeX14O7pHeKgYVx5Vgj7JgA3j1WKo05y4Fa9/AwAA//+EzK4V,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,279.99
2023-03-29,2023-07-03,2023-07-03,2341,eJyMklGPojAUhf+Kub7eztxSoNA3axzcaGRFiLMxxgCWDTuuTEA3mRj72zeMJuu+zes5X05PT3uBHBQsVjOcZAmmGjkSEn7PMF5M1qMfOJrP8dTW792uyw+mw/VEo+d7gFCA2mxAJxkm0xgdcgQjyUik5CtOiuhR4/yupRod4XJ84Yi41OsIEbZbhBLU5gJF07zVx5/jQ951oOCFA8Kxe3sqeyGuVqb9U5cGFCz13any1ui8q7txs78Z6+jBWpnDYWY+QAHZpbYD+ypsj1jH42QtWW7t653/1Zzbo/m44X13kiQGqe77DnSSJdP4f/JfeKptT9mBtTrJLMlnEs99xOBzDJtM40fxcw1r72ltsX+8a3s+mMX5d2HavobHCa5bhB7xVeUGYelKznhZSua6VLHC+Ib5vvSKfenmxEv1nren+lQ3R7YXQVUFYclc4eyZG0jDgrDizJMFD11phCxCQDCgLqBHUTSKJv1viHd6FO2+LcZwRahAQTJZZfN0+JXTh7dHF8wJFXeUIOXSkwz4cLGaDXWSsX7F698AAAD//2SOrgI=,06:10,11:10,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,419.99
2023-03-29,2023-07-04,2023-07-04,2341,eJyMklGL4jAUhf+KXF9vZm7a1LR5M0OnLoqV2uIsItLWdOmOq0OrC4OY375kFNZ929dzPk5OTnKBEhTMl1OMiwxzjRwJCRcFpvN4Nf6O49kMT1370W/7cm96XMUag1EACBWo9Rp0VmA2SdEjz2ckGYmcRopIET1qnN+1XKPnC46vHBEX8SpBhM0GoQa1vkB1PL63hx8v+7LvQcErB4RD//5UOyFtlqb73dYGFCziu9OUndFl3/Yvx93NWCUP1tLs91PzCQrILmI7sG++dYj1Ak7WkuXWvt35n8dzdzCfN9x1J0likGvXd6CzIpuk/5J/w3NtHWUH1uqssCSfSTy7iMHXGDabpI/i1xrW3tO6avd41+68N/Pzr8p0rkbACa4bBIcI1YgwqoXkjNe1ZEJQwyozMmw0kkG1q0VJvFYfZXdqT+3xwHZ+2DRhVDPhezsmQmlYGDWcBbLikZDGl1UECAbUBfQ4ScZJ7H5DutXjZPtt/gJXhAYUZPGymOXD/zl9eHt0n3mR4p7ySQl6kiEfzpfToc4K5la8/gkAAP//dTiuCw==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,389.99
2023-03-29,2023-07-04,2023-07-04,2371,eJyMkVGL4jAUhf+KXF9vZm7a1LR5M+LURWkXW3EWEWlrunTHtUOrC4OY375kFHZ829dzPk5Ozr1AAQqSbI7T1RJzjRwJCb+vME2m6/EPHC8WeOqa937XFwfT43qqMRgFgFCC2mwgzXJczlL0yPMZSUYi574iUkQPWqj4p5Zr9HzJ8YUjYqLXMSJstwgVqM0FyrZ9a44/J4ei70HBCweEY//2VDkhrTPT/Wkq4xrru1MXndFF3/STdn8z1vEXKzOHw9x8gAKyibYD++pbh1gv4GQtWW7t653/1Z67o/m44a47SRKDXLu+gzTLl7P0kfwXnmvrKDuwNs1yS/KZxLOLGHyOYZez9EF0a1h7T+vK/de/dueDSc6/S9O5GgEnuG4RHEKqFmFUCckZryrJhKCalWZk2Ggkg3JfiYJ4pd6L7tScmvbI9n5Y12FUMeF7eyZCaVgY1ZwFsuSRkMaXZQQIBtQF9DiOx/HUTZju9DjefUsmcEWoQcFymq0W+fB/Xh/eju4zL1LcUz4pQU9y5A+TbD5Ms5y5Fa9/AwAA//+khq43,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,269.99
2023-03-29,2023-07-05,2023-07-05,2333,eJyMkl2L2kAUhv+KHG/P7J7Jh5PMnSMau36kxAS3iEgSJyVdq0uihUWc315GhbqUQm/f8+TJmXfmDDlImC8mOMwSTBVyJCT8mmE8Hy7737A/neKxqd/bTZvvdIvLoUK/5wNCAXK1ApVk+DKboEOOy0gw8lPuS/Il0acslN41SxU6ruviiCPibLSMEAHBGpJx/PiFQ39bHC6df1rWa4QS5OoMxeHwVu+/D3Z524KEEQeEffv2VNogrha6+VWXGiTMRvdJlTda5W3dDg7b22AZPYwWereb6A+QQGY2Mh3z6hqLGMfnZAwZbszrnf9xODV7/XHD7e4kyO+kyu7bUUmWjOPP5B95qoylTMcYlWSGxDP5z1bRuVZqknH8GF7bMC+zibkLm2L7eNzmtNPz089CN3YTnxNc1ggWIVl5QVh6gjNeloJ5HlWs0D3Nej3hF9vSy4mX8j1vjvWxPuzZ1g2qKghL5rnOlnmB0CwIK858UfDQE9oVRQgIGuQZVD+K+tHQPqt4o/rR5st8ABeECiQkw0U2Tbv/8/fu7d5d5oSSO9Il6dGTCHh3vph0VZIxW+TldwAAAP//1ju95g==,15:05,21:25,BRU,RHO,Stop Over,1,5u 20m,Rhodos,Brussel,10,TB,TUI fly,259.99
2023-03-29,2023-07-06,2023-07-06,2365,eJyMklGL4jAUhf+KXF9vZm7atGnz1g5OXCxWtOIsItLWdOmOq0OrC4OY375kFNZ929dzPk5OTnKBEhRMFxMcLedYpMiRkHC2xHw6WiXfMckyPHXtR7/ty73pcTVKMQgDQKhArdeQaY3zcY4eeT4jySgsKFREiuhR46T8wGlFip4fBvjKEXGWrDQibDYINaj1Barj8b09/HjZl30PCl45IBz696faCXmzMN3vtjagYJbcnabsTFr2bf9y3N2MlX6wFma/n5hPUEB2ltiBffOtQ6wXcLKWLLf27c7/PJ67g/m84a47SQoHRer6DjKt5+P8X/JveJFaR9mBtZnWluQzhc8uYvA1hp2P80fxaw1r72ldtXu8a3fem+n5V2U6VyPgBNcNgkO4akQU10JyxutaMiGoYZUJDQtDGVS7WpTEa/VRdqf21B4PbOdHTRPFNRO+t2MikoZFccNZICseC2l8WcWAYEBdIE20TvTI/YZ8myZ6+236AleEBhTMR4tlVgz/5/Th7dF95sWKe8onJegpEv5wupgMM62ZW/H6JwAA//9K2a3h,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,349.99
2023-03-29,2023-07-06,2023-07-06,2341,eJyMkl+L4jAUxb+KXF9vZm76L23ezOjURbFSW5xFRNqaLt1x7dDqwiDmsy8ZhXXf9vWcHycnJ7lAARIWqxlO8hQzhRwJCZc5JovJevQdR/M5nrrmo9/1xUH3uJ4o9AMfEEqQmw2oNMd0mqBDjstIMAoyCqRDkuhR4/yuZQod1+P4yhFxOV7HiLDdIlQgNxco2/a9Of54ORR9DxJeOSAc+/enygpJvdLd76bSIGE5vjt10WlV9E3/0u5vxjp+sFb6cJjpT5BAZjk2A/PmGosYx+dkDBluzNud/9meu6P+vOG2OwkKBpmyfQcqzdNp8i/5NzxTxlJmYIxKc0PimYJnGzH4GsOk0+RR/FrDmHtaV+4f79qdD3px/lXqztbwOcF1i2ARV9ZeGFWe4IxXlWCeRzUrdaBZEAi/3FdeQbySH0V3ak5Ne2R7N6zrMKqY5zp75oVCszCqOfNFySNPaFeUESBokBdQozgexRP7G5KdGsW7b4sXuCLUICGdrPJ5Nvyf04e3R3eZE0nuSJekR08i5MPFajZUac7sitc/AQAA//+H5a4X,06:20,11:20,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,379.99
2023-03-29,2023-07-07,2023-07-07,2341,eJyMklGL4jAUhf+KXF9vZm7a1LR5M8Wpi2KX2uIsItLWdOmOq0OrC4OY375kFNZ9m9dzPk5OTnKBEhQsljOcFBnmGjkSEn4vMF1MVuMfOJ7P8dS17/22L/emx9VEYzAKAKECtV6DzgrMpil65PmMJCOZ00gRKaJHjfO7lmv0fMHxhSNiGq8SRNhsEGpQ6wtUx+Nbe/gZ78u+BwUvHBAO/dtT7YS0WZruT1sbUJDGd6cpO6PLvu3j4+5mrJIHa2n2+5n5AAVk09gO7KtvHWK9gJO1ZLm1r3f+1/HcHczHDXfdSZIc5Nr1HeisyKbp/+S/8FxbR9mBtTorLMlnks8uYvA5hs2m6aP4uYa197Su2j3etTvvzeL8uzKdqxFwgusGwSGeakQY1UJyxutaMiGoYZUZGTYayaDa1aIkXqv3sju1p/Z4YDs/bJowqpnwvR0ToTQsjBrOAlnxSEjjyyoCBAPqAnqcJONk4n5DutXjZPttEcMVoQEF2WRZzPPhV04f3h7dZ16kuKd8UoKeZMiHi+VsqLOCuRWvfwMAAP//cYCuCQ==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,309.99
2023-03-29,2023-07-08,2023-07-08,2341,eJyMkt+K4jAYxV9FPm+/zCRtatrcNeLURbFrbXEWEemfdOlO1w6tLgxinn3JKux4N7fn/Dg5OckFcpCw2ixwliWYKmRIkeL3DOPVbBv+wHC5xFPfvA+HIW/1gNuZQm/iAUIBcrcDlWSYzGN0qOMSKgj1U8Yl8ySlD1pw11KFjssZvjBEXIfbCBH2e4QS5O4CRde9Ncef0zYfBpDwwgDhOLw9lVaI643u/zSlBgnr8O7Uea9VPjTDtKtuxjb6ZG102y70B0igZh2akXl1jUWM4zFqDDXMmNc7/6s790f9ccNtdyqoP0qV7TtSSZbM40fyf3iqjKXMyBiVZIaKZ+o/24jRvzFMMo8fRLuGMfe0vqg+37U/t3p1/l3o3tbwGIXrHsEinqy5H5RcMMLKUhDOaU0KPdFkMhFeUZU8p6yU73l/ak5NdySV69e1H5SEu05FuC808YOaEU8ULOBCu6IIAEGDvIAKoyiMZvY3xAcVRodvqylcEWqQkMw22TIdf+X08e3RXeIEkjnSpZLTJ+Gz8WqzGKskI3bF698AAAD//7Yvrjc=,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,409.99
2023-03-29,2023-07-08,2023-07-08,2371,eJyMklGL4jAcxL+K/H39ZzdpU9PmzapbD6U5bMQ9RKSt6dHbnl1aPVjEfPYjq3Dr273O/JhMJrlADhLSbIGz9Qp1jAwpUvy+RpXONuMfOF4u8dTV7/2+zxvT42YWYzAKAKEAud2CyjSu5go96vmECkJDzbj0qaT0QYsk/9R0jJ4vGL4wREynmwQRdjuEEuT2AkXbvtXHn5Mm73uQ8MIA4di/PZVOUFVmuj91aVzj6d2p8s7EeV/3k/ZwMzbJFyszTbMwHyCB2nRqB/bVtw6xXsCotdQya1/v/K/23B3Nxw133amg4UDHru9AZXo1V4/kv3AdW0fZgbUq05aKZxo+u4jB5xh2NVcPolvD2ntaVxy+3rU7NyY9/y5M52oEjMJ1h+AQJiseRiUXjLCyFIRzWpHCjAwZjURQHEqeU1bK97w71ae6PZKDH1ZVGJWE+96B8FAYEkYVI4EoWMSF8UURAYIBeYF4nCTjZOYmVPt4nOy/pRO4IlQgYTXL1ks9/J/Th7dH94kXSea5j8Dpkxj5wzRbDFWmiVvx+jcAAP//7eKuZg==,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,279.99
2023-03-29,2023-07-09,2023-07-09,2365,eJyMkt+K4jAYxV9FPm+/zORfjc1dK05cLHbVirOISFvj0p2uHVpdGMQ8+5JR2PFub8/5cXJykgvkoGG2nOJ4tcAsRoYUKX5fYTobr6MfGCUJntrqvdt1eW07XI9jDAYBIBSgNxtIjMHFJEVOuSBUERpmjGsZaEofNKXFp5bFyMUgwBeGiPNobRBhu0UoQW8uUDTNW3X8OarzrgMNLwwQjt3bU+mF9LC07Z+qtKBhHt2dQ97aOO+qbtTsb8bafLGWtq6n9gM0UDePXM+9CucRxwNGnaOOOfd653815/ZoP264704VDXtZ7Pv2EmMWk/SR/Beexc5TrudcYoyj6pmGzz6i9zmGW0zSB9Gv4dw9rS32X+/anms7O/8ubOtrBIzCdYvgEab3oqCMH4ZElIoSaeWQhCLkhAlehpLv82Gp9HvenqpT1RxJMcj3TIqAyFwJIhUrSHGwQ8IVl7IcKCZDAQgW9AXiyJjIjP1vSHdxZHbfZiO4IhxAw2K8XCVZ/39O798eXRAeasa1oFqqJyFlf7ac9hNjiF/x+jcAAP//uvKsOQ==,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,409.99
